DATE	BAMLC0A2CAA	BAMLC0A2CAAEY	BAMLC0A4CBBB	BAMLC0A4CBBBEY	BAMLH0A0HYM2	BAMLHE00EHYIOAS	NASDAQCOM	VIXCLS	WILL5000IND	WILL5000INDFC	WILL5000PR	WILLLRGCAP	WILLSMLCAP
1991-04-29							487.740000	18.27	9.66	9.66	3580.39	.	.
1991-04-30							484.720000	18.24	9.69	9.69	3587.92	6567.36	6523.70
1991-05-01							487.850000	17.77	9.80	9.80	3628.83	.	.
1991-05-02							491.130000	17.52	9.82	9.82	3636.42	.	.
1991-05-03							492.100000	17.24	9.83	9.83	3639.83	.	.
1991-05-06							491.480000	17.92	9.81	9.81	3632.71	.	.
1991-05-07							491.510000	17.46	9.76	9.76	3611.16	.	.
1991-05-08							492.510000	17.78	9.78	9.78	3619.57	.	.
1991-05-09							497.810000	17.17	9.90	9.90	3659.59	.	.
1991-05-10							493.420000	17.54	9.74	9.74	3601.70	.	.
1991-05-13							493.930000	17.66	9.76	9.76	3607.97	.	.
1991-05-14							488.790000	18.00	9.64	9.64	3562.98	.	.
1991-05-15							478.080000	18.38	9.54	9.54	3529.97	.	.
1991-05-16							481.770000	17.24	9.63	9.63	3559.04	.	.
1991-05-17							481.380000	16.64	9.63	9.63	3560.73	.	.
1991-05-20							480.100000	17.10	9.63	9.63	3556.27	.	.
1991-05-21							483.600000	16.07	9.70	9.70	3582.90	.	.
1991-05-22							487.290000	16.16	9.73	9.73	3592.15	.	.
1991-05-23							489.600000	16.11	9.71	9.71	3586.90	.	.
1991-05-24							492.670000	15.23	9.78	9.78	3609.19	.	.
1991-05-27							.	.	.	.	.	.	.
1991-05-28							497.170000	15.67	9.88	9.88	3647.16	.	.
1991-05-29							499.050000	15.90	9.91	9.91	3657.32	.	.
1991-05-30							503.190000	16.02	10.01	10.01	3693.31	.	.
1991-05-31							506.110000	15.93	10.08	10.08	3719.30	6836.88	6791.70
1991-06-03							507.100000	16.87	10.06	10.06	3709.26	.	.
1991-06-04							507.250000	16.17	10.05	10.05	3708.16	.	.
1991-06-05							505.200000	16.40	10.00	10.00	3689.04	.	.
1991-06-06							502.940000	16.93	9.96	9.96	3676.73	.	.
1991-06-07							498.540000	16.98	9.87	9.87	3640.90	.	.
1991-06-10							495.850000	17.47	9.85	9.85	3632.37	.	.
1991-06-11							496.620000	17.32	9.89	9.89	3648.99	.	.
1991-06-12							491.050000	17.72	9.79	9.79	3609.76	.	.
1991-06-13							491.140000	16.99	9.81	9.81	3615.96	.	.
1991-06-14							495.070000	15.98	9.92	9.92	3653.85	.	.
1991-06-17							494.320000	15.50	9.88	9.88	3639.65	.	.
1991-06-18							491.590000	16.14	9.84	9.84	3627.12	.	.
1991-06-19							485.360000	17.44	9.75	9.75	3593.31	.	.
1991-06-20							485.880000	16.75	9.75	9.75	3593.79	.	.
1991-06-21							485.820000	16.51	9.79	9.79	3608.38	.	.
1991-06-24							475.230000	18.28	9.62	9.62	3547.77	.	.
1991-06-25							473.300000	17.85	9.61	9.61	3538.88	.	.
1991-06-26							473.080000	17.98	9.62	9.62	3543.28	.	.
1991-06-27							476.240000	17.87	9.69	9.69	3567.32	.	.
1991-06-28							475.920000	19.55	9.63	9.63	3545.47	6526.35	6508.14
1991-07-01							481.310000	18.64	9.78	9.78	3598.68	.	.
1991-07-02							478.780000	17.63	9.77	9.77	3595.96	.	.
1991-07-03							474.320000	19.47	9.68	9.68	3563.19	.	.
1991-07-04							.	.	.	.	.	.	.
1991-07-05							474.050000	18.35	9.69	9.69	3569.46	.	.
1991-07-08							479.510000	20.29	9.78	9.78	3600.06	.	.
1991-07-09							483.640000	19.76	9.77	9.77	3590.58	.	.
1991-07-10							487.170000	19.19	9.77	9.77	3593.81	.	.
1991-07-11							488.370000	17.39	9.80	9.80	3605.36	.	.
1991-07-12							492.710000	18.29	9.88	9.88	3635.61	.	.
1991-07-15							496.190000	17.78	9.94	9.94	3656.96	.	.
1991-07-16							493.600000	17.49	9.92	9.92	3651.32	.	.
1991-07-17							493.420000	17.52	9.92	9.92	3650.37	.	.
1991-07-18							496.800000	15.77	10.01	10.01	3683.66	.	.
1991-07-19							497.550000	15.50	9.99	9.99	3676.83	.	.
1991-07-22							494.990000	16.90	9.95	9.95	3663.35	.	.
1991-07-23							489.650000	16.58	9.87	9.87	3631.56	.	.
1991-07-24							487.420000	16.41	9.84	9.84	3620.05	.	.
1991-07-25							490.280000	15.74	9.90	9.90	3638.98	.	.
1991-07-26							492.690000	15.45	9.90	9.90	3640.69	.	.
1991-07-29							493.350000	15.67	9.95	9.95	3659.30	.	.
1991-07-30							498.270000	15.47	10.04	10.04	3691.45	.	.
1991-07-31							502.040000	15.18	10.08	10.08	3705.89	6840.40	6785.97
1991-08-01							504.150000	15.47	10.07	10.07	3703.00	.	.
1991-08-02							505.670000	15.26	10.08	10.08	3705.76	.	.
1991-08-05							502.610000	15.92	10.03	10.03	3687.56	.	.
1991-08-06							505.200000	15.54	10.15	10.15	3729.33	.	.
1991-08-07							507.460000	15.56	10.17	10.17	3732.20	.	.
1991-08-08							509.390000	15.98	10.15	10.15	3726.33	.	.
1991-08-09							508.310000	15.45	10.11	10.11	3710.08	.	.
1991-08-12							510.000000	15.26	10.13	10.13	3717.85	.	.
1991-08-13							514.400000	14.73	10.18	10.18	3734.30	.	.
1991-08-14							517.680000	15.09	10.20	10.20	3741.74	.	.
1991-08-15							515.670000	15.19	10.19	10.19	3737.63	.	.
1991-08-16							512.470000	16.01	10.11	10.11	3708.73	.	.
1991-08-19							497.640000	21.19	9.87	9.87	3621.37	.	.
1991-08-20							502.050000	18.86	9.94	9.94	3646.43	.	.
1991-08-21							517.970000	15.62	10.21	10.21	3745.25	.	.
1991-08-22							518.300000	14.59	10.24	10.24	3753.11	.	.
1991-08-23							521.060000	14.41	10.30	10.30	3777.76	.	.
1991-08-26							521.380000	14.81	10.30	10.30	3776.02	.	.
1991-08-27							521.750000	15.46	10.29	10.29	3770.42	.	.
1991-08-28							526.290000	15.31	10.37	10.37	3803.35	.	.
1991-08-29							526.390000	14.82	10.37	10.37	3802.54	.	.
1991-08-30							525.680000	14.46	10.36	10.36	3795.04	7015.72	7052.05
1991-09-02							.	.	.	.	.	.	.
1991-09-03							520.910000	16.57	10.28	10.28	3767.74	.	.
1991-09-04							517.920000	17.18	10.22	10.22	3746.22	.	.
1991-09-05							516.930000	17.31	10.20	10.20	3737.89	.	.
1991-09-06							516.940000	16.76	10.20	10.20	3738.02	.	.
1991-09-09							518.070000	17.73	10.19	10.19	3731.58	.	.
1991-09-10							511.280000	18.22	10.08	10.08	3690.60	.	.
1991-09-11							514.760000	17.96	10.10	10.10	3694.75	.	.
1991-09-12							521.130000	16.21	10.17	10.17	3720.51	.	.
1991-09-13							516.710000	17.88	10.08	10.08	3690.57	.	.
1991-09-16							515.680000	17.82	10.12	10.12	3703.78	.	.
1991-09-17							515.170000	17.68	10.12	10.12	3701.82	.	.
1991-09-18							518.550000	17.56	10.15	10.15	3715.85	.	.
1991-09-19							522.670000	17.56	10.19	10.19	3727.08	.	.
1991-09-20							527.190000	17.08	10.22	10.22	3736.41	.	.
1991-09-23							524.690000	16.38	10.17	10.17	3721.10	.	.
1991-09-24							526.470000	16.04	10.22	10.22	3736.60	.	.
1991-09-25							527.820000	15.68	10.20	10.20	3733.62	.	.
1991-09-26							526.940000	15.35	10.20	10.20	3730.26	.	.
1991-09-27							524.480000	16.31	10.18	10.18	3725.84	.	.
1991-09-30							526.880000	15.85	10.24	10.24	3743.98	6919.88	7060.30
1991-10-01							528.510000	14.81	10.27	10.27	3755.69	.	.
1991-10-02							526.330000	15.81	10.24	10.24	3747.28	.	.
1991-10-03							520.510000	17.04	10.15	10.15	3712.15	.	.
1991-10-04							520.400000	15.63	10.09	10.09	3688.16	.	.
1991-10-07							516.200000	18.58	10.03	10.03	3667.88	.	.
1991-10-08							517.250000	17.81	10.06	10.06	3677.11	.	.
1991-10-09							513.810000	18.54	9.97	9.97	3645.58	.	.
1991-10-10							515.940000	17.80	10.05	10.05	3670.82	.	.
1991-10-11							519.050000	17.60	10.08	10.08	3682.26	.	.
1991-10-14							525.660000	16.71	10.20	10.20	3725.88	.	.
1991-10-15							534.110000	16.22	10.33	10.33	3769.66	.	.
1991-10-16							540.940000	14.85	10.40	10.40	3797.12	.	.
1991-10-17							536.270000	16.32	10.37	10.37	3791.17	.	.
1991-10-18							538.900000	15.87	10.39	10.39	3797.57	.	.
1991-10-21							536.960000	16.66	10.33	10.33	3775.25	.	.
1991-10-22							537.140000	16.55	10.29	10.29	3758.87	.	.
1991-10-23							535.170000	16.26	10.29	10.29	3756.73	.	.
1991-10-24							528.750000	15.62	10.21	10.21	3728.72	.	.
1991-10-25							525.130000	15.75	10.18	10.18	3717.37	.	.
1991-10-28							529.410000	15.45	10.30	10.30	3760.99	.	.
1991-10-29							534.510000	15.55	10.36	10.36	3782.37	.	.
1991-10-30							541.320000	15.46	10.42	10.42	3803.04	.	.
1991-10-31							542.980000	15.48	10.43	10.43	3807.08	7037.25	7243.45
1991-11-01							540.930000	15.60	10.40	10.40	3799.26	.	.
1991-11-04							537.500000	16.35	10.37	10.37	3785.48	.	.
1991-11-05							538.820000	16.48	10.35	10.35	3773.53	.	.
1991-11-06							539.480000	16.47	10.38	10.38	3783.77	.	.
1991-11-07							545.280000	15.97	10.47	10.47	3816.41	.	.
1991-11-08							548.080000	15.43	10.47	10.47	3816.26	.	.
1991-11-11							550.710000	14.89	10.49	10.49	3823.22	.	.
1991-11-12							555.680000	14.04	10.58	10.58	3856.04	.	.
1991-11-13							556.170000	13.95	10.60	10.60	3862.46	.	.
1991-11-14							554.840000	13.96	10.59	10.59	3858.23	.	.
1991-11-15							531.280000	21.18	10.22	10.22	3725.64	.	.
1991-11-18							534.730000	18.28	10.27	10.27	3742.97	.	.
1991-11-19							523.470000	20.34	10.11	10.11	3684.74	.	.
1991-11-20							526.120000	20.40	10.10	10.10	3678.80	.	.
1991-11-21							530.330000	19.11	10.14	10.14	3693.82	.	.
1991-11-22							526.460000	21.20	10.05	10.05	3659.16	.	.
1991-11-25							522.880000	21.92	10.02	10.02	3645.57	.	.
1991-11-26							522.230000	19.80	10.06	10.06	3663.05	.	.
1991-11-27							522.780000	19.84	10.04	10.04	3655.74	.	.
1991-11-28							.	.	.	.	.	.	.
1991-11-29							523.900000	20.26	10.03	10.03	3649.99	6776.23	6869.98
1991-12-02							530.910000	20.18	10.17	10.17	3699.12	.	.
1991-12-03							533.340000	19.70	10.18	10.18	3700.24	.	.
1991-12-04							535.280000	19.54	10.16	10.16	3697.24	.	.
1991-12-05							534.030000	20.19	10.11	10.11	3677.84	.	.
1991-12-06							536.300000	19.04	10.15	10.15	3691.18	.	.
1991-12-09							535.350000	19.74	10.13	10.13	3682.02	.	.
1991-12-10							534.230000	19.89	10.12	10.12	3675.80	.	.
1991-12-11							531.640000	20.57	10.10	10.10	3669.87	.	.
1991-12-12							536.020000	19.08	10.19	10.19	3701.97	.	.
1991-12-13							540.900000	17.88	10.26	10.26	3729.80	.	.
1991-12-16							543.730000	17.62	10.28	10.28	3734.88	.	.
1991-12-17							539.700000	18.12	10.23	10.23	3718.74	.	.
1991-12-18							539.840000	17.78	10.24	10.24	3719.98	.	.
1991-12-19							534.530000	17.96	10.20	10.20	3708.02	.	.
1991-12-20							535.760000	17.65	10.30	10.30	3740.31	.	.
1991-12-23							543.900000	16.61	10.53	10.53	3824.97	.	.
1991-12-24							549.560000	15.67	10.62	10.62	3855.23	.	.
1991-12-25							.	.	.	.	.	.	.
1991-12-26							559.300000	15.44	10.77	10.77	3909.70	.	.
1991-12-27							565.710000	15.70	10.84	10.84	3934.37	.	.
1991-12-30							579.750000	17.63	11.06	11.06	4014.87	.	.
1991-12-31							586.340000	19.31	11.13	11.13	4041.10	7540.73	7510.67
1992-01-01							.	.	.	.	.	.	.
1992-01-02							586.450000	18.95	11.12	11.12	4037.13	.	.
1992-01-03							592.650000	18.75	11.18	11.18	4060.97	.	.
1992-01-06							597.900000	18.96	11.18	11.18	4055.92	.	.
1992-01-07							602.290000	19.23	11.19	11.19	4059.40	.	.
1992-01-08							610.320000	18.72	11.23	11.23	4074.93	.	.
1992-01-09							619.800000	18.96	11.26	11.26	4085.08	.	.
1992-01-10							615.700000	18.45	11.20	11.20	4062.29	.	.
1992-01-13							617.630000	18.01	11.18	11.18	4057.69	.	.
1992-01-14							625.750000	17.01	11.33	11.33	4112.71	.	.
1992-01-15							630.820000	17.39	11.37	11.37	4121.28	.	.
1992-01-16							627.340000	17.64	11.31	11.31	4099.92	.	.
1992-01-17							626.850000	16.32	11.32	11.32	4107.89	.	.
1992-01-20							619.380000	16.42	11.25	11.25	4080.95	.	.
1992-01-21							604.870000	17.92	11.12	11.12	4031.35	.	.
1992-01-22							620.680000	16.75	11.27	11.27	4085.41	.	.
1992-01-23							622.860000	16.46	11.23	11.23	4071.08	.	.
1992-01-24							624.680000	16.24	11.24	11.24	4077.34	.	.
1992-01-27							621.000000	16.67	11.22	11.22	4070.75	.	.
1992-01-28							621.290000	17.67	11.22	11.22	4070.94	.	.
1992-01-29							616.310000	17.62	11.11	11.11	4030.22	.	.
1992-01-30							621.370000	17.49	11.16	11.16	4044.37	.	.
1992-01-31							620.210000	17.40	11.11	11.11	4027.77	7431.12	8027.35
1992-02-03							623.430000	18.20	11.13	11.13	4034.83	.	.
1992-02-04							631.000000	17.96	11.24	11.24	4075.49	.	.
1992-02-05							636.970000	18.22	11.27	11.27	4081.13	.	.
1992-02-06							637.670000	18.79	11.28	11.28	4086.07	.	.
1992-02-07							634.950000	18.51	11.22	11.22	4062.80	.	.
1992-02-10							634.130000	18.56	11.27	11.27	4080.77	.	.
1992-02-11							633.370000	17.70	11.27	11.27	4079.53	.	.
1992-02-12							644.920000	17.37	11.38	11.38	4115.20	.	.
1992-02-13							639.100000	17.45	11.28	11.28	4082.67	.	.
1992-02-14							636.430000	17.03	11.26	11.26	4072.50	.	.
1992-02-17							.	.	.	.	.	.	.
1992-02-18							626.410000	18.22	11.13	11.13	4026.40	.	.
1992-02-19							622.410000	17.16	11.13	11.13	4025.08	.	.
1992-02-20							632.230000	16.72	11.27	11.27	4076.79	.	.
1992-02-21							629.750000	16.87	11.21	11.21	4057.30	.	.
1992-02-24							624.930000	17.13	11.21	11.21	4054.72	.	.
1992-02-25							621.400000	16.35	11.16	11.16	4036.14	.	.
1992-02-26							632.400000	16.64	11.30	11.30	4084.72	.	.
1992-02-27							633.950000	16.51	11.28	11.28	4078.58	.	.
1992-02-28							633.470000	16.68	11.26	11.26	4071.25	7511.62	8261.10
1992-03-02							635.470000	16.88	11.27	11.27	4072.00	.	.
1992-03-03							634.250000	17.26	11.28	11.28	4075.26	.	.
1992-03-04							630.290000	17.89	11.19	11.19	4043.86	.	.
1992-03-05							621.970000	18.47	11.10	11.10	4010.70	.	.
1992-03-06							615.950000	19.75	11.04	11.04	3987.44	.	.
1992-03-09							615.820000	19.68	11.05	11.05	3991.87	.	.
1992-03-10							623.460000	18.68	11.11	11.11	4011.13	.	.
1992-03-11							617.140000	19.79	11.03	11.03	3984.55	.	.
1992-03-12							615.920000	19.72	11.02	11.02	3977.86	.	.
1992-03-13							618.620000	18.35	11.07	11.07	3995.63	.	.
1992-03-16							617.940000	18.46	11.07	11.07	3996.66	.	.
1992-03-17							623.270000	16.79	11.15	11.15	4025.24	.	.
1992-03-18							624.940000	16.69	11.15	11.15	4024.95	.	.
1992-03-19							625.960000	16.52	11.17	11.17	4031.07	.	.
1992-03-20							624.280000	16.82	11.19	11.19	4042.28	.	.
1992-03-23							621.830000	16.73	11.16	11.16	4029.43	.	.
1992-03-24							618.680000	16.32	11.13	11.13	4017.52	.	.
1992-03-25							619.480000	16.19	11.12	11.12	4010.93	.	.
1992-03-26							615.400000	16.29	11.10	11.10	4008.62	.	.
1992-03-27							604.670000	16.02	10.99	10.99	3963.95	.	.
1992-03-30							602.070000	15.97	10.97	10.97	3956.85	.	.
1992-03-31							603.770000	16.18	10.98	10.98	3961.55	7338.19	7972.40
1992-04-01							602.090000	16.48	10.99	10.99	3962.66	.	.
1992-04-02							593.820000	17.06	10.88	10.88	3926.54	.	.
1992-04-03							590.010000	16.72	10.88	10.88	3926.26	.	.
1992-04-06							596.290000	16.72	10.98	10.98	3960.12	.	.
1992-04-07							581.610000	18.81	10.78	10.78	3889.17	.	.
1992-04-08							573.680000	20.15	10.67	10.67	3849.10	.	.
1992-04-09							586.750000	17.89	10.85	10.85	3907.32	.	.
1992-04-10							584.240000	16.85	10.93	10.93	3941.42	.	.
1992-04-13							588.150000	16.99	10.98	10.98	3957.18	.	.
1992-04-14							594.810000	15.98	11.13	11.13	4010.58	.	.
1992-04-15							600.030000	15.15	11.22	11.22	4044.24	.	.
1992-04-16							591.810000	14.85	11.19	11.19	4033.34	.	.
1992-04-17							.	.	.	.	.	.	.
1992-04-20							577.200000	15.93	11.02	11.02	3972.07	.	.
1992-04-21							575.050000	16.53	11.01	11.01	3969.65	.	.
1992-04-22							578.230000	15.96	11.01	11.01	3965.78	.	.
1992-04-23							576.050000	15.83	11.03	11.03	3976.66	.	.
1992-04-24							572.890000	15.71	10.98	10.98	3957.42	.	.
1992-04-27							566.940000	16.49	10.96	10.96	3949.00	.	.
1992-04-28							560.330000	16.24	10.95	10.95	3943.97	.	.
1992-04-29							569.940000	15.95	11.03	11.03	3974.23	.	.
1992-04-30							578.680000	15.53	11.13	11.13	4008.71	7497.88	7737.68
1992-05-01							578.140000	16.61	11.09	11.09	3992.76	.	.
1992-05-04							583.540000	16.92	11.20	11.20	4031.35	.	.
1992-05-05							588.070000	16.66	11.22	11.22	4036.92	.	.
1992-05-06							589.360000	16.81	11.22	11.22	4041.10	.	.
1992-05-07							587.160000	16.54	11.21	11.21	4032.88	.	.
1992-05-08							585.760000	15.65	11.21	11.21	4032.74	.	.
1992-05-11							587.130000	15.17	11.27	11.27	4052.17	.	.
1992-05-12							583.960000	15.68	11.22	11.22	4033.05	.	.
1992-05-13							582.380000	15.19	11.21	11.21	4031.75	.	.
1992-05-14							576.460000	15.49	11.12	11.12	4000.16	.	.
1992-05-15							574.430000	14.82	11.06	11.06	3976.41	.	.
1992-05-18							576.530000	14.62	11.12	11.12	3998.06	.	.
1992-05-19							578.050000	13.57	11.20	11.20	4025.84	.	.
1992-05-20							580.290000	13.62	11.20	11.20	4022.67	.	.
1992-05-21							579.100000	13.92	11.13	11.13	4000.89	.	.
1992-05-22							580.300000	13.73	11.16	11.16	4011.58	.	.
1992-05-25							.	.	.	.	.	.	.
1992-05-26							575.650000	14.92	11.08	11.08	3986.46	.	.
1992-05-27							577.350000	13.99	11.10	11.10	3991.66	.	.
1992-05-28							580.490000	13.77	11.20	11.20	4022.71	.	.
1992-05-29							585.310000	13.86	11.20	11.20	4021.51	7545.25	7786.43
1992-06-01							588.370000	14.43	11.25	11.25	4041.59	.	.
1992-06-02							589.180000	14.57	11.19	11.19	4015.66	.	.
1992-06-03							589.930000	14.35	11.21	11.21	4024.35	.	.
1992-06-04							588.260000	13.66	11.17	11.17	4011.20	.	.
1992-06-05							585.430000	14.65	11.17	11.17	4008.02	.	.
1992-06-08							582.010000	15.19	11.15	11.15	4001.79	.	.
1992-06-09							573.800000	15.97	11.06	11.06	3967.57	.	.
1992-06-10							569.710000	16.62	10.98	10.98	3939.29	.	.
1992-06-11							567.680000	16.29	11.00	11.00	3947.11	.	.
1992-06-12							569.520000	14.95	11.03	11.03	3955.01	.	.
1992-06-15							569.010000	14.76	11.03	11.03	3956.85	.	.
1992-06-16							564.070000	15.22	10.98	10.98	3937.99	.	.
1992-06-17							553.240000	18.08	10.81	10.81	3877.86	.	.
1992-06-18							549.170000	18.20	10.76	10.76	3860.55	.	.
1992-06-19							554.200000	16.31	10.83	10.83	3885.00	.	.
1992-06-22							549.720000	16.66	10.81	10.81	3874.93	.	.
1992-06-23							553.360000	14.53	10.84	10.84	3885.32	.	.
1992-06-24							551.390000	14.40	10.83	10.83	3881.87	.	.
1992-06-25							548.200000	14.40	10.81	10.81	3873.33	.	.
1992-06-26							547.840000	14.67	10.81	10.81	3875.61	.	.
1992-06-29							558.800000	13.21	10.96	10.96	3926.61	.	.
1992-06-30							563.600000	13.35	10.97	10.97	3930.33	7414.60	7516.25
1992-07-01							568.990000	13.34	11.09	11.09	3972.45	.	.
1992-07-02							563.350000	13.88	11.06	11.06	3964.69	.	.
1992-07-03							.	.	.	.	.	.	.
1992-07-06							563.170000	14.87	11.11	11.11	3979.34	.	.
1992-07-07							557.410000	15.83	10.99	10.99	3938.92	.	.
1992-07-08							557.570000	15.53	11.01	11.01	3942.79	.	.
1992-07-09							564.750000	14.60	11.12	11.12	3980.87	.	.
1992-07-10							567.800000	13.70	11.14	11.14	3989.33	.	.
1992-07-13							570.220000	14.01	11.16	11.16	3994.22	.	.
1992-07-14							575.210000	13.50	11.23	11.23	4023.03	.	.
1992-07-15							575.470000	12.52	11.22	11.22	4017.65	.	.
1992-07-16							576.190000	12.27	11.23	11.23	4022.97	.	.
1992-07-17							570.520000	12.60	11.17	11.17	4001.87	.	.
1992-07-20							564.280000	12.66	11.12	11.12	3980.35	.	.
1992-07-21							568.630000	12.60	11.14	11.14	3984.48	.	.
1992-07-22							563.880000	13.57	11.06	11.06	3960.87	.	.
1992-07-23							565.240000	13.33	11.09	11.09	3969.78	.	.
1992-07-24							565.610000	13.37	11.09	11.09	3967.63	.	.
1992-07-27							564.730000	13.90	11.09	11.09	3967.81	.	.
1992-07-28							571.630000	13.05	11.23	11.23	4020.93	.	.
1992-07-29							577.490000	13.44	11.35	11.35	4062.13	.	.
1992-07-30							578.800000	13.50	11.40	11.40	4078.16	.	.
1992-07-31							580.830000	13.17	11.41	11.41	4083.85	7720.28	7778.40
1992-08-03							582.360000	13.83	11.44	11.44	4094.44	.	.
1992-08-04							581.320000	13.58	11.43	11.43	4089.35	.	.
1992-08-05							576.870000	13.82	11.37	11.37	4067.94	.	.
1992-08-06							574.020000	14.23	11.34	11.34	4053.33	.	.
1992-08-07							573.740000	13.94	11.31	11.31	4041.64	.	.
1992-08-10							573.140000	14.51	11.31	11.31	4041.97	.	.
1992-08-11							571.600000	15.09	11.30	11.30	4035.53	.	.
1992-08-12							570.850000	14.88	11.26	11.26	4025.31	.	.
1992-08-13							570.990000	15.34	11.26	11.26	4024.89	.	.
1992-08-14							573.180000	14.66	11.32	11.32	4042.21	.	.
1992-08-17							572.470000	14.61	11.34	11.34	4050.55	.	.
1992-08-18							570.870000	13.84	11.35	11.35	4053.95	.	.
1992-08-19							567.610000	14.35	11.28	11.28	4028.03	.	.
1992-08-20							567.860000	14.48	11.28	11.28	4027.37	.	.
1992-08-21							563.700000	15.01	11.19	11.19	3996.45	.	.
1992-08-24							555.390000	16.19	11.07	11.07	3954.69	.	.
1992-08-25							554.220000	15.62	11.08	11.08	3952.59	.	.
1992-08-26							558.800000	14.50	11.13	11.13	3972.73	.	.
1992-08-27							563.270000	13.66	11.16	11.16	3980.09	.	.
1992-08-28							563.560000	13.14	11.18	11.18	3991.84	.	.
1992-08-31							563.120000	13.58	11.17	11.17	3985.00	7564.21	7548.16
1992-09-01							565.610000	13.40	11.22	11.22	4002.08	.	.
1992-09-02							571.250000	12.73	11.28	11.28	4021.46	.	.
1992-09-03							574.880000	12.88	11.30	11.30	4027.49	.	.
1992-09-04							573.440000	12.98	11.27	11.27	4020.99	.	.
1992-09-07							.	.	.	.	.	.	.
1992-09-08							571.170000	13.65	11.21	11.21	3996.95	.	.
1992-09-09							574.890000	13.36	11.26	11.26	4010.38	.	.
1992-09-10							581.240000	12.92	11.35	11.35	4042.23	.	.
1992-09-11							583.010000	12.47	11.35	11.35	4046.70	.	.
